,location,Area Sq.ft,bhk,bath_clean,dates,Title_modify,lat,longi
6186,On request,450,1,1,2021-01-22, New Mangalwar Peth,18.5252969,73.8665321
6187,PS Splendour Park,961,2,2,2021-01-22, Wagholi,18.5807719,73.9787063
6188,Blue Carnation,650,1,1,2021-01-22, Hadapsar,18.508934,73.92591019999999
6189,Suvishwa Apartment,310,1,1,2021-01-22, Vijay Nagar,22.7532848,75.8936962
6190,"Ushakal Apartment, Prajakta Housing Scty",996,2,1,2021-01-22, Deep Bangla Chowk,18.5298614,73.83541319999999
6191,Majda Delux Home,515,1,1,2021-01-22, Vishrantwadi,18.5726054,73.8782079
6192,Riddhi Siddhi Paradise,650,1,1,2021-01-22, Dhayari,18.4471444,73.8101999
6193,Pristine Prolife,1000,3,3,2021-01-22, Wakad,18.6010921,73.7641245
6194,Melange Residency,1050,2,2,2021-01-22, Phase-3 Hinjewadi,18.5868397,73.68599499999999
6195,on request,1100,3,2,2021-01-22, Kondhwa,18.4695088,73.8889779
6196,Bhosale Tupe Society,550,1,2,2021-01-22, Gadital,18.5009698,73.9429625
6197,Aaditya-Prabhat,900,2,2,2021-03-08," Sector No 10, Spine Road ,Pradhikaran,Bhosari",18.6569463,73.8295966
6198,Magarpatta Cosmos Apartment,1125,2,2,2021-01-22, Hadapsar,18.508934,73.92591019999999
6199,Navkar Feel,1200,2,2,2021-01-22, Kharadi,18.5538241,73.9476689
6200,Plot No 197,300,1,1,2021-01-22, Sector No-28 Pradhikaran,18.647123,73.77352619999999
6201,Nigadi,400,1,1,2021-01-22, Sector No-28 Pradhikaran,18.647123,73.77352619999999
6202,Gangapuram Society,550,1,1,2021-01-22, Viman Nagar,18.5679146,73.91434319999999
6203,gaurishankar society,1130,2,2,2021-01-22, Anand Nagar,26.2273378,90.2221213
6204,On Request,550,1,1,2021-01-22, Bibwewadi Annex,18.449696,73.8665321
6205,Shree Anand Venkateshwara Royal Court,1087,2,2,2021-01-22, Wakad,18.6010921,73.7641245
6206,On Request,600,1,1,2021-01-22, Mhada Colony,19.1676449,72.9674635
6207,Ganraj Estate Society Vaiduwadi,770,2,2,2021-01-22, Vaiduwadi Ramtekadi,18.5029883,73.9205509
6208,Marvel ideal spacio,1095,2,2,2021-03-08, Undri Pune,18.4566651,73.9095279
6209,Kul Ecoloch Delite,580,1,2,2021-01-22, Mahalunge,18.57382,73.7561594
6210,On Request,700,1,1,2021-01-22, Manjari Budruk,18.521266,73.98257339999999
6211,"Siddhant Residency , VeerbhadraNagar Baner",960,2,2,2021-01-22," Lane No 4 , VeerbhadraNagar",18.563055,73.77423809999999
6212,Mantra IRA,1100,2,2,2021-01-22, Undri,18.4566651,73.9095279
6213,Amruta Vihar,550,1,1,2021-01-22," Sinhagad road, Kirkatwadi",18.4460302,73.7886473
6214,runwal seagullHadapsar,1350,3,3,2021-01-22, Hadapsar,18.508934,73.92591019999999
6215,Matoshri Niwas,450,1,1,2021-01-22, Chakan,18.7632075,73.8613203
6216,Westend Riverview,1300,2,2,2021-01-22, Aundh,18.5601649,73.8031335
6217,Kolte Patil Three Jewels,1000,2,2,2021-01-22, Katraj Kondhwa Road,18.4498414,73.87479689999999
6218,Pavani Pride,960,2,2,2021-01-22, Ravet,47.66703210000001,-117.4014343
6219,Ideal Spacio,1095,2,2,2021-01-22, Undri,18.4566651,73.9095279
6220,Saptrang Aakash Society,800,2,2,2021-03-13, Bhekrai Nagar,18.4819581,73.9521468
6221,Venkatesh Flora,1150,2,2,2021-01-22, Mundhwa,18.5330323,73.933003
6222,Rainbow Grace,1400,3,3,2021-01-22, Wagholi,18.5807719,73.9787063
6223,Rahul Nagar,825,2,2,2021-01-22, Kothrud,18.5073514,73.8076543
6224,Kesar Imperial Blue,811,2,2,2021-01-22, Dighi,18.6148698,73.8729867
6225,Anmol Resodency Wakad,1200,2,2,2021-01-22, Kaspate Vasti,18.5901745,73.7727908
6226,Deep Jyoti Society,600,1,2,2021-01-22, SambhajiNagar Chinchwad,18.6611313,73.8001948
6227,KUMAR PRIVIE SIENNA,2551,4,5,2021-01-23, Magarpatta,18.5158057,73.9271644
6228,tirupati park,400,1,1,2021-01-22, Adarsh Nagar,28.7192604,77.173582
6229,Unique Housing Society,900,2,2,2021-01-22, Dehu Road,18.6860277,73.74771419999999
6230,Atria Grande,1050,2,2,2021-01-22, Undri,18.4566651,73.9095279
6231,"Nisarg Colony,Kashid Park",700,1,1,2021-01-22, Pimple Gurav,18.5865962,73.8134424
6232,On Request,350,1,1,2021-01-22, Ambegaon Pathar,18.4587777,73.8426415
6233,Amargeet Hsg Soc,600,1,1,2021-01-22, Lohiya Nagar,28.6740045,77.4343394
6234,DNV Elite Gardens,300,1,1,2021-01-22, Aundh,18.5601649,73.8031335
6235,On Req,700,1,1,2021-01-22, Old Sangvi,18.5729119,73.8183662
6236,Lotus Laxmi 1,990,2,2,2021-03-10, Ravet,47.66703210000001,-117.4014343
6237,shreerang heights,370,1,1,2021-01-22, Urit Nagar,18.4932888,73.7926456
6238,Magarpatta Cosmos Apartment,1000,1,1,2021-01-22, Hadapsar,18.508934,73.92591019999999
6239,jogehswari tower keshav Nagar,921,2,2,2021-01-22, Keshav Nagar,18.5323976,73.94406459999999
6240,Aashirwad Apartment,650,1,1,2021-01-22," Vishwashanti colony No. 2,Pimple Saudagar",18.598116,73.798964
6241,On request,750,2,2,2021-01-22, Wagholi,18.5807719,73.9787063
6242,Magarpatta City Jasminium,1250,2,2,2021-03-10, Magarpatta,18.5158057,73.9271644
6243,Megapolis Sparklet,988,2,2,2021-01-22, Hinjewadi,18.5912716,73.73890899999999
6244,Avenue Blossom,990,2,2,2021-01-22, Baner,18.5590032,73.7867629
6245,5 Star Royal Entrada,1100,2,2,2021-03-10, Bhumkar Nagar,18.6022427,73.7463147
6246,Pathare Thube Nagar,500,1,1,2021-01-22, Chandan Nagar,22.867114,88.3674381
6247,Citadel Enclave Ghorpadi,660,1,2,2021-01-22, Ghorpadi,18.5235518,73.906346
6248,Siddharth Nagar Rd No 1,620,1,1,2021-01-22, Siddartha Nagar,12.3037644,76.6866406
6249,nul,1000,2,2,2021-01-22, Jagdish Nagar,12.9684536,77.6639859
6250,Mittal Crest,1750,3,3,2021-01-22, Kalyani Nagar,18.5462313,73.90395099999999
6251,Sanskruti Jardin,1050,2,2,2021-01-22, Baner,18.5590032,73.7867629
6252,Hindavi Scrum Utkarsh,1600,3,3,2021-01-21, Hinjewadi,18.5912716,73.73890899999999
6253,Icon Viva,1070,2,2,2021-01-21, Hinjewadi,18.5912716,73.73890899999999
6254,Shreeji Angan,840,2,2,2021-01-21, Pimpri Chinchwad,18.6297811,73.7997094
6255,Royal Entrada,1300,3,3,2021-01-21, Bhumkar Nagar,18.6022427,73.7463147
6256,Skywards Nirvana,1500,3,2,2021-01-21, Hadapsar,18.508934,73.92591019999999
6257,Paranjape Gloria Grace,1605,3,3,2021-01-21, Pranjali Patil Nagar,18.5100728,73.77058459999999
6258,Aapla Ghar Chakan,753,2,1,2021-01-21, Chakan,18.7632075,73.8613203
6259,Florida Minis,524,1,1,2021-01-21, Keshav Nagar,18.5323976,73.94406459999999
6260,Shiwani Kunj Co Opp Society,556,1,1,2021-01-21, Pimpri,18.6297811,73.7997094
6261,Vasundhara Building,1700,1,1,2021-01-21, Marunji,18.6124747,73.71542149999999
6262,Rama Melange Society,1050,2,2,2021-01-21, Phase-3 Hinjewadi,18.5868397,73.68599499999999
6263,JJ The Nest,950,2,2,2021-01-21, Ravet,47.66703210000001,-117.4014343
6264,Amarnath Paramount Smart City,1100,2,2,2021-01-21, Lohegaon,18.5944704,73.9275889
6265,Golf Residency,545,1,1,2021-01-21, Shashtri Nagar,28.6746196,77.18017569999999
6266,Vastu Neket RPS Homes,800,2,2,2021-01-21, Lohegaon,18.5944704,73.9275889
6267,GK Silverland Residency Phase 3,632,2,2,2021-01-21, Ravet,47.66703210000001,-117.4014343
6268,Sauhard,1330,2,2,2021-01-21, Nigdi,18.6491735,73.7706532
6269,The Royal Mirage,655,1,1,2021-01-21, Wakad,18.6010921,73.7641245
6270,Sai Prasad Apartment,550,1,1,2021-01-21, Chitanya Nagar,18.4623621,73.8569843
6271,Sundar Sankul,1100,2,2,2021-01-21, Near nobel hodpital,42.1183618,-72.759812
6272,OMSAI enclave,550,1,2,2021-01-21, Sector No-26 Pradhikaran,18.6553814,73.7610241
6273,S B Samruddhi,620,1,1,2021-01-21, Ubale Nagar,18.5664327,73.95775139999999
6274,Sanket Vihar,750,2,2,2021-01-21," Sanket Vihar, Sainagar, Gahunje, Dehuroad Pune",18.6822875,73.7108798
6275,Building No 18,250,1,1,2021-01-21, Yamuna Nagar,30.1290485,77.2673901
6276,Prestine New City,650,2,2,2021-01-21, Bakhori,18.5937421,74.05402649999999
6277,Ashwini Palace,1300,2,2,2021-01-21, Wanowrie,18.4848031,73.9022655
6278,Raviraj Rakshaknagar Gold,595,1,1,2021-01-21, Pandhari Nagar,18.4576416,73.9374517
6279,Casa Imperial,875,2,2,2021-01-21, Hinjewadi,18.5912716,73.73890899999999
6280,Swapnalok,680,2,2,2021-01-21, Tukai Darshan,18.4882495,73.9499426
6281,Flat No. 115 Shree Mangesh Housing Society,1000,3,2,2021-01-21, Krushna nagar,18.6671437,73.7882336
6282,Tirupati Campus Phase 2,1039,2,2,2021-01-21, Tingre Nagar,18.575865,73.8930827
6283,Gandhi Bafna Ayaan,950,2,2,2021-01-21, Wagholi,18.5807719,73.9787063
6284,Ceratec Avika,387,1,1,2021-01-21, Yewalewadi,18.4462026,73.9051185
6285,Imperal Alassio Ressidency,878,2,2,2021-01-21, Ravet,47.66703210000001,-117.4014343
6286,B. U. Bhandari Skyline,651,1,1,2021-01-21, Pura Bhandari Colony,18.6230389,73.8724124
6287,Amit Astonia Classic,687,2,2,2021-01-21, Undri,18.4566651,73.9095279
6288,Regalia Apartment,1000,2,2,2021-01-21, Eon Free Zone,18.553989,73.9521468
6289,Swamivivekanad society,850,2,2,2021-01-21, Walhekarwadi,18.6323392,73.7610241
6290,Yashraj Yashshree Panache,700,1,2,2021-01-21, Wakad,18.6010921,73.7641245
6291,Vasant Avenue,1250,2,2,2021-01-21, Pimple Saudagar,18.5986763,73.79783479999999
6292,Bramhacorp F Residences,1800,3,3,2021-03-12, Kalyani Nagar,18.5462313,73.90395099999999
6293,ARV New Town,929,3,3,2021-03-11, Undri,18.4566651,73.9095279
6294,Nakshtra Phase 1,790,2,2,2021-01-21, Purnanagar,18.6600475,73.81396889999999
6295,Amanora Future Towers,1000,3,3,2021-01-21, Hadapsar,18.508934,73.92591019999999
6296,Angels Apartment,500,1,1,2021-01-21, Chandralok Nagari,18.4935197,73.8117632
6297,reba complax,600,2,1,2021-01-21, Sanjay Park,18.5701841,73.9035006
6298,Ram Green Hive,600,1,1,2021-01-21, Phursungi,18.4726725,73.9784573
6299,Goel Ganga Hill Mist Garden,630,1,1,2021-01-21, Kondhwa,18.4695088,73.8889779
6300,GMC Nivara,512,1,1,2021-01-21, Pimpri,18.6297811,73.7997094
6301,Ashoka Society,512,1,1,2021-01-21, Kalewadi Phata,18.633995,73.8084545
6302,38 Park Majestique,325,1,1,2021-01-21, Undri,18.4566651,73.9095279
6303,Ghavte apartment,700,1,1,2021-01-21, Manjari Budruk,18.521266,73.98257339999999
6304,Society,815,2,2,2021-03-08, Kharadi,18.5538241,73.9476689
6305,Sonigra Park,1000,2,2,2021-01-21, Dange Chowk,18.604276,73.75100069999999
6306,Ashirwad Terrace,850,2,2,2021-01-21, Shivane,18.4661512,73.7821719
6307,Sant Dnyaneshwari nagar,947,3,2,2021-01-21, Mhada Colony,19.1676449,72.9674635
6308,Sheth Beverly Hills,705,2,1,2021-01-21, Hinjewadi,18.5912716,73.73890899999999
6309,Pride Regency,650,1,1,2021-01-21, Viman Nagar,18.5679146,73.91434319999999
6310,Aryak Residency,757,2,1,2021-01-21, Shivane,18.4661512,73.7821719
6311,Mittal niwas,1000,2,1,2021-01-21, Khadki Bazar,18.5680543,73.8508694
6312,Bala Heights,780,2,1,2021-01-21, Dighi,18.6148698,73.8729867
6313,Samath villas,850,1,1,2021-01-21, Kharadi,18.5538241,73.9476689
6314,Samath villas,850,1,1,2021-01-21, Kharadi,18.5538241,73.9476689
6315,Shankar Maharaj,800,2,1,2021-01-21, Bibwewadi,18.4690213,73.8640944
6316,Aaditva Society,850,2,2,2021-01-21, Sector No-7 Bhosari,18.6402386,73.8426415
6317,Shankar Maharaj,800,2,1,2021-01-21, Bibwewadi,18.4690213,73.8640944
6318,Adityas A Garden City,970,2,2,2021-01-21, Warje,18.4864727,73.79683399999999
6319,samarth apartments,400,1,1,2021-01-21, Hingne Khurd,18.4819732,73.8279381
6320,Chandraprakash Heights,510,1,1,2021-01-21, Kaka Pawar Antarashtriy Kusti Sankul,18.4491557,73.8459577
6321,Kale Heights,400,1,1,2021-01-21, Someshwarwadi,18.5466777,73.8022046
6322,Much More Apartment,680,1,1,2021-01-21, Tingre Nagar,18.575865,73.8930827
6323,White House Society,900,2,2,2021-01-21, Yerwada,18.5529226,73.879711
6324,Runwal Meadows,760,2,1,2021-01-21, Warje,18.4864727,73.79683399999999
6325,Suyog Lucky Homes,823,2,2,2021-01-21, Wagholi,18.5807719,73.9787063
6326,"Abhiyanta Colony ,Jyotiba Nagar Kalewadi",700,1,1,2021-01-21, Kalewadi,18.406612,74.6839545
6327,Teerth Towers,1115,2,2,2021-01-21, Sus,40.7466478,-73.99335599999999
6328,Monica Classic Phase 2,567,1,1,2021-01-21, Bhekrai Nagar,18.4819581,73.9521468
6329,Balkrishna Indu Heights,616,1,1,2021-01-21, Dighi,18.6148698,73.8729867
6330,Shedge heights,550,1,1,2021-01-21, New datta nagar,18.4484562,73.8494928
6331,Madhuban colony old sangvi pune,550,1,1,2021-01-21, Madhuban society,18.5700931,73.8147042
6332,Starcity,650,1,1,2021-01-21, Dudulgaon,18.6775132,73.8816001
6333,Shankar Suman Vishwa,603,1,1,2021-01-21, Hadapsar,18.508934,73.92591019999999
6334,Shantai Divine Homes,640,1,1,2021-01-21, Ravet,47.66703210000001,-117.4014343
6335,Laxman Hsg Soc,700,2,1,2021-01-21, Shukravar Peth,18.5083204,73.8567002
6336,GS Palaash Icon,400,1,1,2021-01-21, Udyog Nagar,28.681048,77.08086399999999
6337,Megapolis Splendour,1459,3,3,2021-01-21, Hinjewadi,18.5912716,73.73890899999999
6338,Greenwood Society,770,2,1,2021-01-21, Manjari Budruk,18.521266,73.98257339999999
6339,Ravi park Society,1100,2,3,2021-01-20, Kale Padal,18.4869571,73.9433299
6340,sudharshan chembers,700,1,1,2021-01-20, Warje Malwadi,18.4755101,73.8034283
6341,Blossom Heights,650,1,1,2021-03-11, Z Corner Manjari Bk,18.5259527,73.9547467
6342,GK Royale Hills,633,1,2,2021-01-20, Kiwale,18.661162,73.728662
6343,Ananya Park,840,2,2,2021-01-20," Near S N B P school ,Keshavnagar",18.531296,73.939475
6344,Ganesh Vihar Pune,750,1,1,2021-01-20, Bopkhel,18.5942122,73.8464911
6345,Envision Girisparsh,435,1,1,2021-01-20, Khed Shivapur,18.3390463,73.8397009
6346,MEERA SHAM APARTMENT,570,1,2,2021-01-20, Wadgaon Sheri,18.5512771,73.92098940000001
6347,Sharda PranayRaj Heritage,1000,2,2,2021-03-08, Vishrantwadi,18.5726054,73.8782079
6348,Sai Raj residency Thergaon,750,2,2,2021-02-01," Ganesh Nagar, Thergaon",18.6091005,73.7628627
6349,Hermes Heritage,1010,2,2,2021-01-20, Shastri Nagar,28.6746196,77.18017569999999
6350,Balaji Housing Society,1000,2,2,2021-01-20, Chinchwad,18.6297811,73.7997094
6351,Nanded City Janaranjani,540,1,1,2021-01-20, Nandel Fata,18.4647402,73.8036752
6352,"Shrisai Building, Lane 1, Dhore Nagar, old Sangavi",650,1,1,2021-01-20, Dhore Nagar,18.5746712,73.8176451
6353,Crown Co-op Housing Society,750,2,2,2021-03-16, Salwe Nagar,18.54707,73.8808651
6354,Suyog Lucky Homes,779,2,2,2021-01-20, Wagholi,18.5807719,73.9787063
6355,Avinashji Mohite Ideal Home,750,2,2,2021-01-20, Chakan,18.7632075,73.8613203
6356,Gitai Apartment,650,1,1,2021-01-20, Bhosari,18.6320627,73.84679779999999
6357,RajHeramb Regalia Residency,982,2,2,2021-01-20, Bavdhan,18.513463,73.76985789999999
6358,Said Heritage,800,2,1,2021-01-20, Baner Road,42.1808562,-84.23058879999999
6359,Vardhman Aangan,680,1,1,2021-01-20, Rahatani,18.6047038,73.78712949999999
6360,Preeti Prakash Chs,1800,2,2,2021-03-16, B.T Kawade Road,18.5177246,73.90670519999999
6361,Peninsula Ashok Meadows,1620,2,2,2021-03-06, Hinjewadi Phase 1,18.5883055,73.73746969999999
6362,Bramha Sky City,961,2,2,2021-01-20, Dhanori,18.5967587,73.896851
6363,Pristine Privilege,1140,2,2,2021-01-20, Aundh,18.5601649,73.8031335
6364,Deepak Park,500,1,2,2021-01-20, Kalyani Nagar,18.5462313,73.90395099999999
6365,Majestique Imperia,608,1,1,2021-01-20, Hadapsar,18.508934,73.92591019999999
6366,on req,450,1,1,2021-01-20, Aundh,18.5601649,73.8031335
6367,Ridhi Siddhi Apartment,850,2,2,2021-01-20, Pimple Nilakh,18.5790232,73.7859912
6368,on request,1000,2,2,2021-01-20, Bhugaon,18.5011162,73.7507669
6369,Megapolis Sunway,1050,2,2,2021-01-20, Phase-3 Hinjewadi,18.5868397,73.68599499999999
6370,Leisure Town,1100,2,2,2021-01-20, Hadapsar,18.508934,73.92591019999999
6371,The Construction Group Sai Datta Niwas,500,1,1,2021-01-20, Ambegaon,19.1132337,73.7326775
6372,Vilas Javdekar Yashwin Hinjewadi,950,2,2,2021-01-20, Hinjewadi Phase 2,18.596167,73.7153778
6373,Jalan Aura County,575,1,1,2021-01-20, Kharadi Annex,18.5723122,73.95369699999999
6374,Rahul Park,942,2,2,2021-01-20, Warje,18.4864727,73.79683399999999
6375,Gayatri Park Society,700,1,1,2021-01-20, Vishrantwadi,18.5726054,73.8782079
6376,Viniyog,350,1,1,2021-01-20, Shani Nagar,18.4413564,73.8492576
6377,Kumar Primavera,995,2,2,2021-01-20, Sainath Nagar,18.5404223,73.9286341
6378,Amrutvel Greens,960,2,2,2021-01-20, Kirkatwadi,18.4445501,73.7888924
6379,Megapolis Splendour,1112,2,2,2021-01-20, Phase-3 Hinjewadi,18.5868397,73.68599499999999
6380,Eagle society,356,1,1,2021-01-20," shivaji putla, kothrud",18.5021416,73.8134371
6381,Atlanta Society,1000,2,2,2021-01-20, Wakad,18.6010921,73.7641245
6382,Shri Krishna Avenue,750,2,2,2021-01-20, Hadapsar,18.508934,73.92591019999999
6383,Vandana Residency,1500,3,3,2021-01-20, Tulaja Bhawani Nagar,18.5623787,73.94920789999999
6384,Shree Siddhiwinaayk Platinum Park,997,2,2,2021-01-20, Wadachi Wadi,18.4385801,73.9168766
6385,Hari Om Apartment,1700,3,2,2021-01-20, Tingre Nagar,18.575865,73.8930827
6386,hari om,2200,2,1,2021-01-20, Lohegaon,18.5944704,73.9275889
6387,Ganpati Society,700,1,1,2021-01-20, Tukaram Nagar,18.6231133,73.8198508
6388,Sai Vaibhav Society pimple saudagar,650,1,1,2021-01-20, Near Govind Yashada Chowk,18.597379,73.803444
6389,Royal Enrich,1107,2,2,2021-01-20, Magarpatta,18.5158057,73.9271644
6390,SP Infocity Pune,600,1,1,2021-01-20, Phursungi,18.4726725,73.9784573
6391,pranayini apartment,500,1,1,2021-01-20, Behind Jog Hospital i.e. Now Jahangir Specialty Hospital,18.5304494,73.87665319999999
6392,Mango Woods,1318,2,2,2021-01-20, Pisoli,18.4491966,73.9077818
6393,Home,1000,1,1,2021-01-20, Raghoba Patil Nagar,18.5389641,73.93422389999999
6394,Nilesh classic society Handewadi Road Satavnagar,625,1,1,2021-01-20, Shriram chowk,23.0603345,72.659769
6395,Platinum Towers,1500,3,3,2021-01-20, Wakad,18.6010921,73.7641245
6396,Park Springs,945,2,2,2021-03-05, Dhanori,18.5967587,73.896851
6397,Pittie Kourtyard,1661,2,2,2021-03-16, Kharadi,18.5538241,73.9476689
6398,on request,750,1,1,2021-01-20, Yerwada,18.5529226,73.879711
6399,Shri ram Apartment,630,1,1,2021-01-20, Old Sangvi,18.5729119,73.8183662
6400,On Request,650,2,2,2021-01-20, Dhanori,18.5967587,73.896851
6401,Darshan Nagri,600,2,1,2021-01-20, Pimpri Chinchwad,18.6297811,73.7997094
6402,Atul Muktai,935,2,3,2021-01-20, Kothrud,18.5073514,73.8076543
6403,Blithe Icon,1003,2,2,2021-01-20, Wagholi,18.5807719,73.9787063
6404,Bunty Mayur Nagari Phase 2,850,2,2,2021-01-20, Pimple Gurav,18.5865962,73.8134424
6405,Aishwarya Residency,560,1,1,2021-01-20, Vadgaon Sheri,18.5512771,73.92098940000001
6406,Whistling Meadows,1500,3,3,2021-01-20, Bhugaon,18.5011162,73.7507669
6407,Janaranjani B,700,1,1,2021-01-20, Nanded City,18.4600108,73.7900982
6408,Forest County,2005,3,3,2021-01-20, Kharadi,18.5538241,73.9476689
6409,Mantra Magic,515,1,1,2021-03-04, Chimbali,18.6950826,73.8591694
6410,Maruti Apartment,400,1,1,2021-01-19, Kalanagar,19.0617903,72.8526103
6411,Kapre Heights,550,1,1,2021-01-19, Sinhgad Road,18.4571619,73.8033639
6412,Megapolis Sparklet,1000,2,2,2021-03-04, Hinjewadi,18.5912716,73.73890899999999
6413,Nirmal Township,900,2,2,2021-01-19, Kaleborate Nagar,18.487232,73.9381865
6414,Darpan Society,1050,2,2,2021-01-19," Vishal Nagar, Pimple Nilakh",18.5844057,73.78088
6415,Shubhkalp Apartment,620,1,1,2021-01-19, Hadapsar,18.508934,73.92591019999999
6416,Kukreja Heritage,1026,2,2,2021-01-19, Dhanori,18.5967587,73.896851
6417,Akshay society Mhada,1450,3,3,2021-01-19, Sant Tukaram Nagar,18.6231133,73.8198508
6418,Ameya Apartment,750,1,1,2021-01-19, Kothrud,18.5073514,73.8076543
6419,Aple Ghar Society,1500,2,1,2021-01-19, Tulaja Bhawani Nagar,18.5623787,73.94920789999999
6420,Shree Nidhi,815,2,2,2021-01-19, Nimbalkar Nagar,18.6102659,73.9117325
6421,Kumar Pebble Park,860,2,2,2021-01-19, Satavwadi,18.4953248,73.9484731
6422,Rutu Nagari,632,1,1,2021-01-19, Dhayari,18.4471444,73.8101999
6423,Shiv Smruti Apartments,250,1,1,2021-01-19, Bhelkenagar,18.5037974,73.80992499999999
6424,Gurukrupa Society,600,1,1,2021-01-19, Keshav Nagar,18.5323976,73.94406459999999
6425,pasaydan society,900,2,1,2021-01-19, Sector 21,28.5133929,77.0722759
6426,"1221sadashivpeth , Adwaitanand society",785,2,1,2021-01-19, Perugate,18.5097622,73.8495203
6427,Kohinoor S3 Lifestyle,1680,3,4,2021-01-19, Pimple Saudagar,18.5986763,73.79783479999999
6428,Om The Island,1350,2,1,2021-01-19, Wakad,18.6010921,73.7641245
6429,Nilkanth Apartment,550,1,1,2021-01-19, Dhayari Phata,18.4471543,73.81020509999999
6430,Godashri apartment,900,1,1,2021-01-19, Wagholi,18.5807719,73.9787063
6431,On Req,550,1,1,2021-01-19, Defence Area,44.9784964,-93.26443069999999
6432,prestige panaroma apartment,1800,3,3,2021-01-19, Mhasoba Nagar,19.9141298,75.3617995
6433,Shanti Heights,1000,3,3,2021-03-10, Eklavya Colony,24.5830895,73.65214929999999
6434,Atria Dhanashree Aangan,670,1,1,2021-01-19, Undri,18.4566651,73.9095279
6435,Sai Shri Apartment,550,1,1,2021-01-19, Manjari Budruk,18.521266,73.98257339999999
6436,Nsg Crown,1000,2,2,2021-01-19, Vadgaon Budruk,18.4659813,73.8246309
6437,on Request,530,1,1,2021-01-19, Dattanagar,18.4474077,73.8483676
6438,Vardhaman Bhoomi Kalewadi,900,2,2,2021-01-19, Pimpri,18.6297811,73.7997094
6439,"Sri Ganesh Vrinda CHS,",500,1,1,2021-03-13," RamKrishnaParam hansnagar,",18.5114655,73.8029399
6440,Central Society,600,1,1,2021-01-19, Tingre Nagar,18.575865,73.8930827
6441,Gauree Space Atlantica East,1350,3,4,2021-01-19, Keshav Nagar,18.5323976,73.94406459999999
6442,Hrunanubandh Park 2,650,1,1,2021-01-19, Old Sangvi,18.5729119,73.8183662
6443,Tejas Apartment,600,1,1,2021-01-19, Tingre Nagar,18.575865,73.8930827
6444,shivkamal nagari apartment,500,1,1,2021-01-19, shinde pool,19.1941052,72.97403109999999
6445,Pavani Pride,900,2,2,2021-01-19, Ravet,47.66703210000001,-117.4014343
6446,Vishwa Vinayak Dwarka Vishwa,850,2,2,2021-01-19, Indrayani Nagar,18.638387,73.8457803
6447,sonandaa niwas,512,1,1,2021-01-19, Bhairav Nagar,18.5835942,73.88674499999999
6448,Sankalp Banglow,950,2,1,2021-01-19, New Sanghvi,18.5793178,73.8142604
6449,Neeta Rivaah Regency,855,2,2,2021-03-08, Wagholi,18.5807719,73.9787063
6450,Mantra 7 Hills,497,1,1,2021-03-10, Kirkatwadi,18.4445501,73.7888924
6451,GK Silverland Residency Phase 3,632,2,2,2021-01-19, Ravet,47.66703210000001,-117.4014343
6452,Gurudev Mystique Wonders,925,2,2,2021-01-19, Narhe,18.4464732,73.826375
6453,Savali Apartment,650,2,1,2021-01-19, Hadapsar,18.508934,73.92591019999999
